"id","me","frente","verso","tags","especialidade"
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-50","ME1","Como confirmar posição do TOT?","GOLD STANDARD: capnografia (EtCO2 quantitativa). Também: expansão bilateral, murmúrio vesicular bilateral, ausência de sons gástricos.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-51","ME1","Regra dos ""3-3-2""?","3 dedos: abertura de boca | 3 dedos: distância mento-hioide | 2 dedos: distância hioide-incisura tireoidiana. Abaixo dos cortes = difícil.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-52","ME1","Algoritmo de via aérea difícil inesperada?","1. Chamar ajuda | 2. Ventilação com máscara | 3. DSG (MLA/i-gel) | 4. Videolaringoscópio | 5. Via aérea cirúrgica (CICO).","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-53","ME1","Cricotireoidostomia: o que é e quando?","Acesso pela membrana cricotireoidiana em situação CICO (Cannot Intubate, Cannot Oxygenate) — última opção para salvar a vida.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-54","ME1","Particularidades da via aérea na gestante?","Edema de mucosa, CRF reduzida (dessatura rápido), estômago cheio (ISR obrigatória a partir de 12-20sem), risco de epistaxe.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-55","ME1","Lâminas de laringoscópio e indicações?","Macintosh (curva): adultos — cabe na valécula. Miller (reta): crianças pequenas, epiglote grande — levanta a epiglote.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-56","ME1","Técnicas para via aérea difícil prevista acordado?","Fibrobroncoscopia acordado (padrão-ouro), videolaringoscopia acordado, intubação retrógrada.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-57","ME1","Sequência para anestesia tópica de via aérea?","1. Nebulização/spray lidocaína 4% | 2. Bloqueio n. glossofaríngeo | 3. Bloqueio n. laríngeo superior | 4. Instilação intratraqueal (lidocaína 1-2%)","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-58","ME1","Por que testar ventilação com máscara antes do bloqueador neuromuscular?","Para garantir que é possível ventilar. Se ventilação difícil, NÃO administrar BNM sem alternativa de via aérea garantida.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-59","ME1","Preditores de ventilação difícil sob máscara (MOANS)?","Mask seal (barba/deformidade) | Obesidade (IMC >26) | Age >55 anos | No teeth (edêntulo) | Snoring/Stiffness (ronco/rigidez cervical)","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-6","ME1","O que é negligência médica? Dê um exemplo em anestesia.","Omissão ou descaso com deveres. Ex: não checar o aparelho de anestesia antes da indução.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-60","ME1","Posição ideal para laringoscopia em adultos?","Posição olfatória (""sniff position""): flexão do pescoço + extensão da cabeça. Em obesos: posição em rampa (HELP).","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-61","ME1","Videolaringoscópio: quando está indicado?","Via aérea difícil prevista, pescoço imóvel, Cormack-Lehane III-IV. Melhora visão sem alinhamento de eixos.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-62","ME1","Jejum para líquidos claros?","2 horas","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-63","ME1","Mallampati III e IV indicam?","Via aérea potencialmente difícil","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-64","ME1","O que é a DTM (distância tireo-mentoniana) e qual o valor de corte para via aérea difícil?","DTM (Distância Tíreo-Mentoniana): medida do mento à incisura da cartilagem tireóidea com pescoço em extensão máxima. Valor de corte para intubação difícil: <6 cm. Valor normal/fácil: >6,5 cm.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-65","ME1","Ponto mais estreito da laringe na criança?","Cricoide","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-66","ME1","Melhor método para confirmar intubação?","Capnografia quantitativa (EtCO2)","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-67","ME1","O que significa CICO em via aérea difícil e qual é a conduta imediata?","Cannot Intubate, Cannot Oxygenate → cricotireoidostomia de emergência","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-68","ME1","Quais são os 4 princípios bioéticos do principialismo? (card de revisão rápida)","AUTONOMIA, BENEFICÊNCIA, NÃO-MALEFICÊNCIA e JUSTIÇA. Mnemônico: ""A BNJ"". Ver também card completo sobre principialismo.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-69","ME1","Sufixo ASA para emergência?","E (ex: ASA IIE, ASA IIIE)","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-7","ME1","A obrigação médica é de MEIO ou RESULTADO?","De MEIO — aplica melhores técnicas sem garantir cura. Exceção: cirurgia plástica estética = obrigação de resultado.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-70","ME1","Qual é o pH e volume de suco gástrico que definem risco de pneumonite aspirativa na Síndrome de Mendelson?","pH < 2,5 com volume > 25 mL. Causa lesão pulmonar química difusa (pneumonite de Mendelson) com insuficiência respiratória aguda.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-71","ME1","Dose de midazolam oral para MPA?","0,5 mg/kg VO (máx 20mg), 30–60min antes","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-72","ME1","Succinilcolina na ISR: dose?","1,5 mg/kg IV","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-73","ME1","Rocurônio para ISR: dose?","1,2 mg/kg IV","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-74","ME1","Pré-oxigenação: FiO2 e tempo?","FiO2 = 1,0 por 3–5 minutos","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-75","ME1","Contraindicações à Succinilcolina?","Queimados (>24h), lesões musculares extensas, paraplegia/tetraplegia crônica, miopatias, história familiar de HM. Risco: hipercalemia fatal.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-76","ME1","Droga para anestesia tópica de via aérea e dose máxima?","Lidocaína 4% — dose máxima tópica: 4 mg/kg","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-8","ME1","O que é ortotanásia e qual sua situação ética e legal no Brasil?","Morte no tempo certo, sem abreviar nem prolongar artificialmente. Foco no conforto. É ética e legal no Brasil.","",""
"fc-me1flashcardsbloco1pontos15eticasbariscospreanestesicoviasaereas1html-9","ME1","O que é distanásia (obstinação terapêutica) e qual sua posição ética no Brasil?","Prolongamento exagerado e fútil do processo de morte por meios artificiais (obstinação terapêutica). É eticamente condenada no Brasil — o CFM reconhece a ortotanásia como a conduta correta. Distinta da eutanásia: não antecipa a morte, mas tampouco a prolonga artificialmente.","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-10","ME1","Quais são as complicações oculares relacionadas ao posicionamento cirúrgico?","Olho
  — POVL (Perda visual perioperatória): cegueira após cirurgia em pronação ou cardíaca
  — NAION (neuropatia óptica isquêmica anterior não-arterítica): causa mais comum de POVL em coluna → isquemia do nervo óptico por ↓ PA + compressão
  — POION (posterior): mais em cirurgia cardíaca
  — Oclusão da artéria central da retina: pressão direta no globo ocular
  — Abrasão corneana: proteção inadequada dos olhos
  Fatores de risco POVL: hipotensão prolongada, anemia, pronação >6h, Trendelenburg acentuado, obesidade","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-11","ME1","O que é a ""síndrome compartimental perioperatória"" e quando ocorre?","Síndrome Compartimental
  Aumento da pressão em compartimento fascial não expansível → isquemia muscular
  Situações de risco:
  — Litotomia prolongada (>2–3h) → MMII
  — Pronação com abdômen comprimido
  — Cirurgia vascular (reperfusão)
  Manifestações: dor desproporcional, parestesia, fraqueza, compartimento tenso, ↑ CPK, rabdomiólise, IRA
  Tratamento: fasciotomia emergencial","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-12","ME1","Quais são os princípios gerais de prevenção de lesões no posicionamento?","Prevenção
  1. Acolchoar todas as proeminências ósseas
  2. Manter coluna em alinhamento neutro
  3. Abdução do braço ≤90° com antebraço supinado/neutro
  4. Evitar hiperextensão/rotação cervical excessiva
  5. Proteger olhos (ocluir e verificar periodicamente)
  6. Cotovelos acolchoados (nervo ulnar)
  7. Documentar posição e tempo
  8. Reavaliação periódica em cirurgias longas","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-13","ME1","Quais são os efeitos da posição lateral (decúbito lateral) sobre ventilação e perfusão pulmonar?","Decúbito lateral
  — Pulmão dependente (inferior): maior perfusão (gravidade), menor ventilação (compressão pelo mediastino e peso) → V/Q baixo
  — Pulmão não dependente (superior): menor perfusão, maior ventilação → V/Q alto
  — Ventilação seletiva (intubação seletiva) isola pulmão operado
  — Paciente acordado: o diafragma dependente move-se melhor (ação muscular supera compressão) → melhor relação V/Q
  — Anestesia geral inverte parcialmente esse mecanismo","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-14","ME1","O que é a posição de Trendelenburg reverso e quais são suas indicações e efeitos?","Trendelenburg Reverso
  Posição: cabeça elevada em relação aos pés (anti-Trendelenburg)
  Indicações: cirurgia laparoscópica abdominal superior (colecistectomia), cirurgia de cabeça e pescoço
  Efeitos hemodinâmicos: ↓ retorno venoso → ↓ DC → hipotensão
  Efeitos respiratórios: ↑ CRF, melhora da mecânica ventilatória (vísceras caem caudalmente)
  Benefícios: ↓ pressão intracraniana, ↓ edema facial, melhor acesso cirúrgico abdominal superior","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-15","ME1","Quais são as complicações neurológicas do posicionamento?","Neurológico
  Periféricas (neuropatias): estiramento, compressão ou isquemia de nervos
  — Plexo braquial (mais comum em posição sentada/lateral)
  — N. ulnar (supino, pronado)
  — N. fibular/safeno (litotomia)
  Centrais:
  — Isquemia medular (hipotensão + posicionamento em pronação prolongada)
  — Acidente vascular encefálico (embolia gasosa, hipotensão em posição sentada)
  — Lesão por estiramento da medula cervical (flexão/extensão forçada)","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-16","ME1","Quais são os efeitos do pneumoperitônio (laparoscopia) sobre hemodinâmica e ventilação?","Laparoscopia
  Hemodinâmica:
  — Insuflação inicial → ↑ retorno venoso (expulsão de sangue abdominal) transitória
  — Com pressão >15 mmHg → compressão VCI → ↓ retorno venoso, ↓ DC
  — RVS ↑ (compressão visceral de artérias)
  — Absorção de CO₂ → hipercapnia → ↑ FC, ↑ PA, ↑ RVP
  Ventilação: ↓ compliance (carga no diafragma), ↑ pressão de pico, ↓ CRF, ↑ ETCO₂
  Ajustes: ↑ FR ou VC para compensar hipercapnia; manter PAP <15 mmHg se possível","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-17","ME1","Como monitorar e tratar embolia gasosa venosa (EGV) intraoperatória?","EGV
  Monitoração (ordem de sensibilidade):
  1. Doppler precordial transesofágico (mais sensível)
  2. Doppler precordial (padrão ouro não invasivo)
  3. ↓ ETCO₂ (prático, mais usado)
  4. ↓ SpO₂, ↑ EtN₂, ↑ PAP
  Tratamento:
  — Avisar cirurgião: inundar campo, interromper insuflação
  — Posição de Durant: decúbito lateral esquerdo + Trendelenburg (ar no VD → sai da via de saída pulmonar)
  — Aspiração pelo CVC (cateter ponta no AD)
  — Suspender N₂O
  — Vasopressores, suporte hemodinâmico
  — RCP se parada cardíaca","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-18","ME1","Quais são os componentes básicos do aparelho de anestesia (circuito respiratório)?","Aparelho de Anestesia
  1. Fonte de gases: cilindros (E: O₂, N₂O) + rede central
  2. Fluxômetros (rotâmetros): medem e controlam fluxo de gases
  3. Vaporizadores: adicionam agente volátil ao fluxo
  4. Circuito respiratório (mangueiras, válvulas unidirecionais, absolvedor de CO₂)
  5. Válvula APL (adjustable pressure-limiting): regula pressão de saída
  6. Bolsa reservatório
  7. Sistema de evacuação de gases residuais (AGSS)
  8. Ventilador mecânico integrado","",""
"fc-me1flashcardsbloco2pontos610posicionamentoequipamentossnccardiovascularrespiratoriohtml-19","ME1","O que é o sistema circular de reinalação? Quais são suas vantagens?","Circuito Circular
  Sistema onde os gases expirados passam pelo absorvedor de CO₂ (cal sodada/baralyme) e são reinalados
  Vantagens:
  — Economia de agentes anestésicos e O₂
  — Calor e umidade conservados
  — Redução da poluição ambiental
  — Permite uso de baixo fluxo (0,5–1 L/min)
  Desvantagens: resistência às válvulas unidirecionais, necessidade de absorvedor funcional
  Absorvedor esgotado: muda de cor (branco → violeta), ETCO₂ não retorna ao zero","",""
