"id","me","tema","enunciado","alternativa_a","alternativa_b","alternativa_c","alternativa_d","correta","explicacao"
"7ba77b30-5213-4ebe-a09b-37427e6a1dd3","ME3","Halogenados","4o Trimestre ME3 - Qual agente inalatório possui recuperação mais rápida?","Halotano","Isoflurano","Desflurano","Metoxiflurano","C","Maior solubilidade prolonga recuperação.

Mais lento que desflurano.

Correta. Baixo coeficiente sangue:gás favorece despertar rápido.

Muito solúvel."
"e6c6020c-50fd-43d0-ba40-8a29a33952e8","ME3","Farmacologia","4o Trimestre ME3 - Qual fármaco possui ação agonista alfa-2 com sedação e analgesia?","Cetamina","Dexmedetomidina","Naloxona","Flumazenil","B","Cetamina antagoniza NMDA.

Correta. Dexmedetomidina promove sedação cooperativa.

Naloxona antagoniza opioides.

Flumazenil antagoniza benzodiazepínicos."
"f7354ad5-ca4e-43f3-8572-957373593f76","ME3","Oncologia","4o Trimestre ME3 - Em dor oncológica intensa, qual classe farmacológica frequentemente é necessária?","Opioides fortes","Somente AINE","Antibióticos","Antiarrítmicos","A","Correta. Opioides são pilares no tratamento da dor intensa.

Frequentemente insuficiente isoladamente.

Não tratam dor.

Não possuem indicação analgésica principal."
"671d8871-32fa-4085-9862-21ade7aeaa94","ME3","NVPO","4o Trimestre ME3 - Qual antiemético atua principalmente em receptores dopaminérgicos?","Ondansetrona","Droperidol","Escopolamina","Dexametasona","B","Atua em 5-HT3.

Correta. Droperidol antagoniza receptores dopaminérgicos.

Escopolamina é antimuscarínica.

Mecanismo antiemético é multifatorial."
"6e084118-a533-4dfa-a61e-f363001a94a8","ME3","Opioides","4o Trimestre ME3 - Qual fenômeno relaciona-se ao aumento paradoxal da sensibilidade dolorosa por opioides?","Hiperalgesia induzida por opioides","Bloqueio simpático","Tolerância cruzada","Sedação residual","A","Correta. Exposição prolongada pode aumentar percepção dolorosa.

Não é mecanismo principal.

Não define hiperalgesia.

Não explica dor aumentada."
"78601506-08e8-40e5-ac48-2a3b0d7fcd45","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico, qual alteração farmacocinética é frequente?","Aumento da depuração renal","Redução da água corporal total","Aumento da massa magra","Redução da sensibilidade a opioides","B","A depuração renal tende a reduzir.

Correta. Menor água corporal altera volume de distribuição.

A massa magra reduz-se.

Sensibilidade geralmente aumenta."
"c8de0ee6-700e-4d97-9379-876454616bfb","ME3","SAOS","4o Trimestre ME3 - Em pacientes com SAOS, qual estratégia reduz risco respiratório pós-operatório?","Uso liberal de opioides","Analgesia multimodal","Sedação contínua profunda","Hipoventilação permissiva","B","Aumenta depressão respiratória.

Correta. Reduz necessidade de opioides.

Aumenta risco de obstrução.

Não é recomendada."
"6e0a1e4d-0a16-43af-878d-515a42974a53","ME3","PCA","4o Trimestre ME3 - Em PCA com opioides, qual complicação deve ser monitorada?","Hipercalcemia","Depressão respiratória","Hipertensão intracraniana","Hiperglicemia","B","Não é complicação típica.

Correta. Opioides podem causar hipoventilação.

Não é principal complicação.

Não é principal complicação."
"705fa49f-c25b-4f1b-b3fa-33fed762862f","ME3","Anestesia Regional","4o Trimestre ME3 - Em bloqueio neuroaxial de paciente anticoagulado, qual complicação é mais temida?","Hipoglicemia","Hematoma epidural","Broncoespasmo","Hipocalcemia","B","Não é complicação típica.

Correta. Compressão medular pode gerar déficit irreversível.

Não é principal risco.

Não é complicação relevante nesse contexto."
"dd443245-b431-412a-8b6c-ae009ce0cc1f","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual condição contraindica alta imediata?","Controle adequado da dor","Hipoxemia persistente","Náusea ausente","Mobilização adequada","B","Favorece alta.

Correta. Dessaturação exige investigação e tratamento.

Favorece alta.

Favorece alta."
"29b4ce57-6e77-4b08-a8aa-dc05adc5001d","ME3","Sedação","4o Trimestre ME3 - Em sedação procedural, qual monitorização ventilatória é altamente recomendada?","Capnografia","Somente ECG","Somente temperatura","Apenas PVC","A","Correta. Detecta precocemente hipoventilação e apneia.

ECG isolado é insuficiente.

Temperatura não avalia ventilação.

PVC não monitora ventilação."
"74a4e225-1c9f-4c41-a16a-ffc3f158666a","ME3","Geriatria","4o Trimestre ME3 - Em idosos, a MAC dos anestésicos inalatórios tende a:","Aumentar","Permanecer inalterada","Reduzir","Duplicar","C","A idade reduz necessidade anestésica.

Não permanece fixa.

Correta. O envelhecimento reduz a concentração alveolar mínima necessária.

Não ocorre."
"4f36f65a-a361-42f6-ad45-541e1577aa0f","ME3","Obesidade","4o Trimestre ME3 - Em paciente obeso mórbido, qual complicação respiratória pós-operatória é frequente?","Hiperventilação","Hipoxemia por atelectasia","Hipocapnia","Broncodilatação","B","Hipoventilação é mais comum.

Correta. Redução da CRF favorece atelectasia.

Hipercapnia pode ocorrer.

Não é típica."
"878c0f3d-a515-4f04-86c5-e9b53dfb2653","ME3","Sedação","4o Trimestre ME3 - Em sedação fora do centro cirúrgico, qual equipamento deve estar disponível?","Apenas oxímetro","Material para manejo de via aérea","Somente ECG","Apenas desfibrilador","B","Insuficiente isoladamente.

Correta. Deve haver capacidade imediata de resgate ventilatório.

Monitorização isolada não basta.

Desfibrilador é importante, mas insuficiente isoladamente."
"20f76c71-6c4b-4aae-a4b3-f3fe482bbbd3","ME3","Anestesia Regional","4o Trimestre ME3 - Em uso de HBPM, antes de punção neuroaxial deve-se:","Ignorar intervalo da última dose","Respeitar intervalo seguro","Suspender monitorização","Utilizar agulhas traumáticas","B","Aumenta risco hemorrágico.

Correta. O intervalo reduz risco de hematoma neuraxial.

Monitorização continua necessária.

Punção traumática aumenta risco."
"251bc873-7554-4c91-8a4e-830fa6e06372","ME3","Cardiovascular","4o Trimestre ME3 - Em paciente idoso, qual alteração cardiovascular é frequente?","Aumento da complacência vascular","Redução da complacência vascular","Aumento intenso da resposta beta","Maior reserva cardíaca","B","A complacência reduz-se com envelhecimento.

Correta. Rigidez vascular aumenta pós-carga.

A resposta beta-adrenérgica reduz-se.

A reserva fisiológica reduz-se."
"aa4c644d-641c-4281-a2ac-5d8ef10296aa","ME3","Geriatria","4o Trimestre ME3 - Em delirium pós-operatório, qual medida auxilia prevenção?","Privação do sono","Orientação frequente e mobilização precoce","Sedação profunda contínua","Isolamento prolongado","B","Privação do sono aumenta risco.

Correta. Medidas não farmacológicas reduzem delirium.

Sedação profunda favorece delirium.

Isolamento pode piorar quadro cognitivo."
"c5653c89-7c04-4eab-81b7-f7dc17397546","ME3","Dor Aguda","4o Trimestre ME3 - Em analgesia multimodal, qual classe reduz consumo de opioides?","AINEs","Somente benzodiazepínicos","Antibióticos","Bloqueadores neuromusculares","A","Correta. AINEs possuem efeito poupador de opioides.

Não são analgésicos principais.

Não possuem ação analgésica relevante.

Não tratam dor."
"390440a8-721d-4b73-8d60-82adaafca6e7","ME3","Sedação","4o Trimestre ME3 - Em sedação profunda, qual complicação é mais provável?","Hiperventilação","Obstrução de vias aéreas","Hipercalcemia","Hipotermia grave obrigatória","B","Hipoventilação é mais comum.

Correta. Redução do tônus faríngeo favorece obstrução.

Não é complicação típica.

Não é obrigatória."
"d7d47cce-fa75-4ebc-a918-5aa9d419ddff","ME3","SRPA","4o Trimestre ME3 - Em recuperação pós-anestésica, qual escala é frequentemente utilizada para alta?","Mallampati","Aldrete-Kroulik","Ramsay","APACHE II","B","Avalia via aérea.

Correta. Avalia critérios de recuperação pós-anestésica.

Avalia sedação.

É escore prognóstico de UTI."
"9838c601-4faf-4f8f-8b60-29f663db4815","ME3","Cardiovascular","4o Trimestre ME3 - Em idosos, hipotensão perioperatória pode ser mais frequente devido a:","Maior reserva autonômica","Redução da resposta barorreflexa","Aumento obrigatório da volemia","Hipercalcemia","B","A reserva autonômica reduz-se.

Correta. A resposta compensatória cardiovascular é menos eficiente.

Não é principal mecanismo.

Não possui relação direta."
"d620a205-8fa1-43a1-962d-ddf2c05eccb4","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico, qual complicação pulmonar pós-operatória é comum?","Atelectasia","Hiperventilação persistente","Broncodilatação","Hipocalcemia","A","Correta. Redução da reserva pulmonar aumenta complicações respiratórias.

Hipoventilação é mais comum.

Não é complicação típica.

Não possui relação direta."
"08959c13-a839-4b62-b478-b6a5be83aa37","ME3","SRPA","4o Trimestre ME3 - Em recuperação pós-anestésica, qual fator aumenta risco de obstrução de vias aéreas superiores?","Bloqueio neuromuscular residual","Hipervolemia","Hipercalcemia","Hiperglicemia","A","Correta. Fraqueza da musculatura faríngea favorece obstrução.

Não é principal causa.

Não possui relação direta.

Não é causa típica."
"e1e6a430-58b7-4f86-93bf-9fa85b3bf646","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual condição favorece alta?","Dor controlada","Hipoxemia persistente","Vômitos incoercíveis","Instabilidade hemodinâmica","A","Correta. Controle da dor é requisito para alta segura.

Contraindica alta.

Impede alta.

Impede alta."
"ca722693-57f8-4d4b-8056-074f7d19007a","ME3","PCA","4o Trimestre ME3 - Em PCA com morfina, qual efeito adverso deve ser monitorado continuamente?","Hipocalcemia","Depressão respiratória","Hipertensão intracraniana","Hiperglicemia","B","Não é efeito esperado.

Correta. Opioides podem causar hipoventilação grave.

Não é principal complicação.

Não é principal complicação."
"0f4d385a-9c0c-4676-8b36-4acec85d16c4","ME3","Geriatria","4o Trimestre ME3 - Em idosos, hipotermia perioperatória ocorre mais facilmente devido a:","Maior termogênese","Alteração da termorregulação","Aumento da massa muscular","Hipermetabolismo","B","A termogênese reduz-se.

Correta. A resposta vasoconstritora e metabólica é reduzida.

A massa muscular tende a reduzir.

O metabolismo tende a reduzir."
"fc47c6bd-c0a4-4665-acdb-99f5c897cea7","ME3","Dor Crônica","4o Trimestre ME3 - Em dor crônica, sensibilização central significa:","Redução da transmissão nociceptiva","Amplificação da resposta dolorosa no SNC","Bloqueio completo da dor","Ausência de alodinia","B","Ocorre o oposto.

Correta. Há aumento da excitabilidade neuronal central.

Não ocorre bloqueio total.

Alodinia pode ocorrer."
"37a75014-2219-4a8b-80b6-2f87987b93d3","ME3","Via Aérea","4o Trimestre ME3 - Em paciente com risco elevado de aspiração, qual estratégia é apropriada?","Indução em sequência rápida","Ventilação espontânea prolongada","Suspensão da pré-oxigenação","Hipoventilação","A","Correta. Minimiza tempo sem proteção de vias aéreas.

Pode aumentar risco.

Pré-oxigenação é fundamental.

Não é estratégia segura."
"7aa6021e-0a7f-4a08-b950-60030969f57b","ME3","Dor Aguda","4o Trimestre ME3 - Em analgesia multimodal, qual objetivo principal é buscado?","Aumentar consumo de opioides","Reduzir efeitos adversos dos opioides","Promover sedação profunda","Eliminar monitorização","B","O consumo tende a reduzir.

Correta. Combinação de técnicas diminui necessidade opioide.

Sedação profunda não é objetivo.

Monitorização permanece necessária."
"81bea862-0718-456c-821e-dc364f80ad31","ME3","Obesidade","4o Trimestre ME3 - Em obesidade mórbida, qual alteração cardiovascular é comum?","Aumento do débito cardíaco","Redução obrigatória do débito","Hipovolemia absoluta","Bradicardia persistente","A","Correta. Maior demanda metabólica aumenta débito cardíaco.

Nem sempre ocorre.

Não é alteração típica.

Taquicardia é mais comum."
"3cc7664b-1e7a-4e6e-b83c-7183ad16a267","ME3","Cuidados Paliativos","4o Trimestre ME3 - Em paciente terminal, qual princípio norteia analgesia paliativa?","Subtratamento da dor","Individualização terapêutica","Suspensão precoce de opioides","Evitar analgesia multimodal","B","É inadequado eticamente.

Correta. Analgesia deve ser adaptada às necessidades do paciente.

Opioides frequentemente são necessários.

Abordagem multimodal pode ser útil."
"ef782a99-e706-4cb7-9963-3fe02e2e4663","ME3","NVPO","4o Trimestre ME3 - Em prevenção de NVPO, qual estratégia farmacológica multimodal é recomendada em alto risco?","Nenhum antiemético","Associação de antieméticos com mecanismos diferentes","Uso isolado de opioides","Sedação profunda","B","Inadequado em alto risco.

Correta. A combinação potencializa prevenção.

Opioides aumentam NVPO.

Não previne NVPO."
"cde43a57-5e21-4c87-a4f1-ce60b26e48dd","ME3","Ambulatorial","4o Trimestre ME3 - Em anestesia ambulatorial, qual característica é desejável nos fármacos utilizados?","Longa meia-vida","Recuperação rápida","Acúmulo tecidual","Sedação residual prolongada","B","Prolonga recuperação.

Correta. Favorece alta precoce e segurança.

É indesejável.

Retarda alta."
"d1690ee1-4258-4b63-92cb-bb5e7f1e7b00","ME3","Obesidade","4o Trimestre ME3 - Em obesidade mórbida, dessaturação rápida durante apneia ocorre principalmente por:","Aumento da CRF","Redução da reserva funcional pulmonar","Hipometabolismo","Redução do consumo de oxigênio","B","A CRF reduz-se.

Correta. Menor reserva acelera dessaturação.

O metabolismo é aumentado.

Consumo de O2 geralmente é maior."
"bea55f16-7c5f-4f1d-8625-c19fa1a7d1af","ME3","SAOS","4o Trimestre ME3 - Em pacientes com SAOS, qual conduta pós-operatória é recomendada?","Uso liberal de opioides","Monitorização respiratória ampliada","Sedação contínua","Alta imediata obrigatória","B","Aumenta risco de depressão respiratória.

Correta. Pacientes possuem maior risco de obstrução e hipoxemia.

Sedação aumenta risco.

Nem sempre é segura."
"ddbada90-7517-49b4-b6b9-b48056b68645","ME3","SAOS","4o Trimestre ME3 - Em paciente com SAOS, qual sedativo exige cautela especial?","Dexmedetomidina","Propofol","Midazolam","Cetamina","C","Pode ser utilizado com monitorização.

Pode ser utilizado cuidadosamente.

Correta. Benzodiazepínicos aumentam depressão respiratória e obstrução.

Menor depressão respiratória relativa."
"66c4cb21-64f8-42b2-beb1-52d1544d7832","ME3","Sedação","4o Trimestre ME3 - Em sedação fora do centro cirúrgico, quem deve ser capaz de manejar via aérea difícil?","Somente cirurgião","Equipe treinada em resgate ventilatório","Apenas enfermagem","Ninguém especificamente","B","Não é responsabilidade exclusiva do cirurgião.

Correta. Segurança depende de capacidade imediata de intervenção.

Equipe completa deve estar preparada.

Conduta insegura."
"49464369-8d28-4cfe-a816-529547f9f6c9","ME3","Dor Aguda","4o Trimestre ME3 - Em analgesia regional contínua, qual vantagem importante ocorre?","Maior incidência de dor","Menor consumo de opioides","Hiperglicemia obrigatória","Ausência de monitorização","B","A analgesia geralmente melhora.

Correta. Bloqueios contínuos reduzem necessidade opioide.

Não é efeito esperado.

Monitorização permanece necessária."
"38967b02-03e7-4ee9-9e45-3f58cf507b38","ME3","Opioides","4o Trimestre ME3 - Em uso prolongado de opioides, qual fenômeno farmacológico é comum?","Tolerância","Sensibilidade aumentada permanente","Ausência de necessidade analgésica","Analgesia definitiva","A","Correta. Necessidades de dose podem aumentar ao longo do tempo.

Nem sempre ocorre.

Não é verdadeiro.

Não ocorre."
"a1daffbe-0a55-4aa2-988b-f0c8d95f4871","ME3","Cuidados Paliativos","4o Trimestre ME3 - Em cuidados paliativos, sedação paliativa está indicada quando:","Sintomas refratários causam sofrimento intolerável","Toda dor leve está presente","O paciente não usa opioides","Sempre após cirurgia","A","Correta. Sedação paliativa é reservada para sintomas refratários.

Não é indicação.

Não é critério.

Não é rotina."
"ce389b93-32e6-4a5d-9578-0474fcea783e","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico, qual alteração farmacocinética aumenta meia-vida de fármacos lipossolúveis?","Redução da gordura corporal","Aumento da gordura corporal","Aumento da água corporal","Aumento da depuração renal","B","A gordura corporal geralmente aumenta.

Correta. Maior compartimento lipídico prolonga redistribuição.

Água corporal tende a reduzir.

A depuração renal reduz-se."
"388d7047-703e-4582-aea6-6868cfdfc8e6","ME3","Dor Neuropática","4o Trimestre ME3 - Em dor neuropática, qual classe farmacológica é frequentemente utilizada?","Anticonvulsivantes","Antibióticos","Bloqueadores neuromusculares","Antiarrítmicos classe I exclusivamente","A","Correta. Gabapentinoides são amplamente utilizados.

Não tratam dor neuropática.

Não possuem papel analgésico.

Não são tratamento exclusivo."
"2bd7e870-bbfe-47b5-8706-45b680cacf36","ME3","Sedação","4o Trimestre ME3 - Em sedação profunda, capnografia é útil porque:","Avalia glicemia","Detecta hipoventilação precocemente","Substitui oximetria","Avalia bloqueio neuromuscular","B","Não mede glicose.

Correta. Alterações ventilatórias precedem dessaturação.

Não substitui oximetria.

Não monitora TOF."
"5fb4e233-b31f-47fb-a569-1053dcb57a35","ME3","Obesidade","4o Trimestre ME3 - Em obesidade mórbida, qual complicação dificulta ventilação sob anestesia geral?","Aumento da complacência pulmonar","Redução da complacência respiratória","Hipocapnia obrigatória","Redução do consumo de oxigênio","B","A complacência geralmente reduz-se.

Correta. O excesso de peso reduz complacência pulmonar e torácica.

Hipercapnia pode ocorrer.

O consumo de O2 é aumentado."
"03d32adf-bda3-4ec4-acfd-78eeda93ddb9","ME3","Geriatria","4o Trimestre ME3 - Em prevenção de delirium no idoso, qual medida é benéfica?","Restrição de mobilização","Reorientação frequente","Privação do sono","Sedação contínua","B","Piora delirium.

Correta. Medidas cognitivas simples reduzem incidência.

Aumenta risco.

Aumenta risco."
"15957810-e062-4516-85bb-7b26a3cebbf6","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico frágil, qual objetivo hemodinâmico é importante?","Hipotensão permissiva ampla","Manutenção da perfusão orgânica","Taquicardia sustentada","Hipovolemia deliberada","B","Pode causar lesão orgânica.

Correta. Idosos toleram mal hipoperfusão.

Aumenta consumo miocárdico.

Reduz perfusão tecidual."
"9e3b7de3-1ecd-4b35-8345-9accd8a9527a","ME3","Geriatria","4o Trimestre ME3 - Em delirium pós-operatório, benzodiazepínicos podem:","Reduzir risco universalmente","Aumentar risco em idosos","Eliminar agitação sempre","Substituir analgesia","B","Não reduzem risco universalmente.

Correta. Benzodiazepínicos podem precipitar delirium.

Não controlam todas as causas de agitação.

Não substituem analgesia."
"db54cf7d-524c-46e8-a5f8-6016dae92dd1","ME3","Dor Neuropática","4o Trimestre ME3 - Qual característica sugere dor neuropática?","Dor em queimação","Dor exclusivamente mecânica","Ausência de parestesias","Resposta completa obrigatória aos AINEs","A","Correta. Queimação e parestesias são típicas.

Não caracteriza dor neuropática.

Parestesias podem ocorrer.

Resposta pode ser limitada."
"5e3b0d28-23ee-4014-b81a-e4da494aac25","ME3","Geriatria","4o Trimestre ME3 - Em paciente geriátrico, qual sistema apresenta menor reserva funcional?","Cardiovascular","Todos os sistemas orgânicos","Somente renal","Somente hepático","B","Não é exclusivo.

Correta. O envelhecimento reduz reserva funcional global.

A redução é multissistêmica.

A redução é multissistêmica."
"e6fdf37d-4949-4afb-bd50-e3d5ab1c5db2","ME3","Geriatria","4o Trimestre ME3 - Em idosos, qual complicação cognitiva pode persistir semanas após cirurgia?","Disfunção cognitiva pós-operatória","Hipercalcemia","Broncoespasmo","Hiperglicemia","A","Correta. Alterações cognitivas podem persistir após alta.

Não é complicação cognitiva.

Não é principal complicação neurológica.

Não define disfunção cognitiva."
"d193204d-de60-40a4-ab59-3818f1aa8214","ME3","ERAS","4o Trimestre ME3 - Em analgesia multimodal, qual vantagem perioperatória é esperada?","Recuperação funcional mais rápida","Maior incidência de íleo","Maior consumo opioide","Sedação prolongada obrigatória","A","Correta. Melhor controle da dor favorece mobilização precoce.

Íleo pode reduzir com menos opioides.

O consumo tende a diminuir.

Não é obrigatória."
"415b1ca1-cc6f-4ae5-a21e-884b352bd8ee","ME3","ERAS","4o Trimestre ME3 - Em ERAS (Enhanced Recovery After Surgery), qual medida é incentivada?","Mobilização precoce","Jejum prolongado desnecessário","Uso excessivo de opioides","Restrição absoluta de líquidos","A","Correta. Mobilização reduz complicações e acelera recuperação.

ERAS reduz jejuns prolongados.

Busca-se reduzir opioides.

Reposição deve ser individualizada."
