id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me1simulado3trimestreprovaa30questoespontos1115html-26,ME1,,"25) Ponto 13 · Sevoflurano · Segurança Sobre o composto A (fluorometil-2,2-difluoro-1-(trifluorometil)vinil éter), produto de degradação do sevoflurano em cal sodada aquecida, é correto afirmar que:","Tem potencial nefrotóxico comprovado em humanos nas concentrações clínicas habituais, sendo o sevoflurano contraindicado em pacientes com IRC.","É nefrotóxico em roedores a altas concentrações, mas estudos em humanos não demonstraram toxicidade renal clínica nas concentrações geradas durante anestesia convencional com fluxo de gás fresco ≥ 2 L/min.",É mais produzido em cal sódica sem hidróxido de potássio (Amsorb) do que em cal sodada convencional.,Seu potencial tóxico obriga ao uso de fluxo de gás fresco superior a 4 L/min em qualquer anestesia com sevoflurano. || E) O composto A é o principal motivo pelo qual o sevoflurano está proibido em cirurgias superiores a 4 horas no Brasil.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-27,ME1,,"26) Ponto 11 · Biodisponibilidade Fármaco X possui biodisponibilidade oral de 30% e volume de distribuição de 250 L. Para atingir concentração plasmática efetiva de 2 mcg/mL por via oral, qual conceito farmacocinético explica a necessidade de dose maior via oral do que via intravenosa? A resposta correta é:","Metabolismo de primeira passagem hepática (e/ou intestinal), que reduz a quantidade do fármaco que atinge a circulação sistêmica após absorção gastrointestinal.","Baixa absorção intestinal causada por alta polaridade, que impede a travessia de membranas lipídicas.",Ligação irreversível do fármaco a proteínas plasmáticas intestinais antes da absorção.,Alta taxa de eliminação renal do fármaco antes que ele alcance o fígado. || E) Biotransformação gástrica ácido-dependente que inativa o fármaco antes da absorção.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-28,ME1,,"27) Ponto 12 · Fentanil · Sufentanil Comparando fentanil e sufentanil, assinale a afirmativa CORRETA:",O sufentanil é 5–10 vezes mais potente que o fentanil e possui menor afinidade pelo receptor mu-opioide.,O fentanil possui meia-vida contexto-sensível menor que o sufentanil para infusões de até 4 horas.,"O sufentanil é aproximadamente 5–10 vezes mais potente que o fentanil; ambos são metabolizados pelo CYP3A4; para infusões prolongadas (> 8 h), o sufentanil apresenta meia-vida contexto-sensível menor que o fentanil.","O fentanil possui maior coeficiente de partição óleo/água, tornando-o menos lipossolúvel e com início de ação mais lento que a morfina. || E) Sufentanil e fentanil possuem a mesma meia-vida de eliminação terminal (~4 horas), diferindo apenas na potência analgésica.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-29,ME1,,"28) Ponto 15 · BNM Residual · Extubação Paciente extubado em sala de recuperação com TOF = 0,85. Apresenta dificuldade respiratória leve, SPO2 de 95% em ar ambiente e diz ""não consigo engolir direito"". O médico planteador questiona se houve reversão adequada. De acordo com os critérios atuais de reversão neuromuscular, qual é o limiar de TOF considerado adequado para extubação e ausência de curarização residual?","TOF ≥ 0,70, pois acima desse valor a força diafragmática está preservada.","TOF ≥ 0,80, pois é o limiar tradicional para extubação segura descrito na literatura clássica.","TOF ≥ 0,90, pois abaixo disso há risco significativo de curarização residual, disfunção faríngea, disfagia e risco de broncoaspiração.","TOF ≥ 0,95, pois apenas acima desse valor há garantia absoluta de reversão neuromuscular. || E) TOF ≥ 1,0 (razão completa), pois qualquer valor abaixo indica bloqueio residual clinicamente relevante.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-3,ME1,,"02) Ponto 11 · Farmacodinâmica Sobre a relação concentração-efeito dos anestésicos, é correto afirmar que:",A CE50 é a concentração que produz efeito máximo em 50% dos pacientes.,"O índice terapêutico é dado pela razão CE50/DL50, e quanto menor, mais seguro o fármaco.","Agonistas parciais podem antagonizar o efeito de agonistas totais ao competirem pelo mesmo receptor, mesmo produzindo efeito menor.",Fármacos com alta eficácia intrínseca necessariamente possuem alta potência. || E) A tolerância aguda (taquifilaxia) é explicada exclusivamente pelo aumento do metabolismo hepático.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-30,ME1,,"29) Ponto 11 · Farmacocinética · Meia-vida Em relação à meia-vida de eliminação (t½β) e ao clearance de fármacos, é correto afirmar que:","A meia-vida de eliminação é diretamente proporcional ao clearance: quanto maior o clearance, maior a meia-vida.","A meia-vida de eliminação é diretamente proporcional ao volume de distribuição e inversamente proporcional ao clearance: t½ = 0,693 × Vd / Cl.",Dois fármacos com o mesmo clearance necessariamente possuem a mesma meia-vida de eliminação.,A meia-vida de eliminação determina exclusivamente a velocidade de início do efeito do fármaco após dose única. || E) O clearance de um fármaco é determinado exclusivamente pelo fluxo sanguíneo hepático.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-31,ME1,,"30) Ponto 15 · Sugamadex · Mecanismo Paciente em bloqueio profundo (TOF = 0 contagem, PTC = 2) ao final de uma laparoscopia que inesperadamente se prolongou por 4 horas. O cirurgião solicita extubação em 10 minutos. Qual é a dose de sugamadex indicada e qual é o mecanismo de ação do fármaco?",Sugamadex 2 mg/kg; inibe competitivamente o rocurônio no receptor nicotínico da junção neuromuscular.,"Sugamadex 4 mg/kg; encapsula seletivamente o rocurônio (e vecurônio) em sua cavidade hidrofóbica, formando um complexo inativo que é excretado pelo rim, revertendo o bloqueio profundo.","Sugamadex 16 mg/kg; hidrolisa a ligação éster do rocurônio, inativando-o quimicamente.","Sugamadex 0,5 mg/kg; aumenta a concentração de acetilcolina na fenda sináptica por inibição da colinesterase. || E) Sugamadex 4 mg/kg; bloqueia os receptores muscarínicos, impedindo a bradicardia associada à reversão do BNM.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-4,ME1,,"03) Ponto 11 · Interações Farmacológicas Paciente de 58 anos, cirrose hepática Child-Pugh B, submetido a colecistectomia eletiva. Recebeu midazolam 2 mg IV para pré-medicação. Após o procedimento, apresenta sedação prolongada e rebaixamento de nível de consciência por mais de 4 horas. A explicação farmacocinética mais provável para esse quadro é:",Aumento do clearance renal do midazolam pela insuficiência hepática.,"Redução do volume de distribuição do midazolam, levando a concentrações plasmáticas mais elevadas.","Diminuição da síntese de proteínas plasmáticas e redução do metabolismo hepático CYP3A4, aumentando a fração livre e a meia-vida do midazolam.","Aumento da ligação do midazolam à glicoproteína ácida alfa-1 em pacientes cirróticos. || E) Indução enzimática do CYP3A4 pela cirrose, acelerando o metabolismo do midazolam.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-5,ME1,,"04) Ponto 12 · Propofol Criança de 4 anos, 18 kg, é submetida a ressonância magnética sob sedação. Após infusão de propofol em doses crescentes por 6 horas (taxa média de 6 mg/kg/h), evolui com acidose metabólica com ânion gap elevado, rabdomiólise, insuficiência cardíaca e hipercalemia. Qual é o diagnóstico mais provável e o mecanismo fisiopatológico subjacente?","Reação anafilática ao propofol, mediada por IgE contra o ovo de soja da formulação.","Síndrome de infusão do propofol (PRIS), causada por disfunção da cadeia respiratória mitocondrial e acúmulo de ácidos graxos livres.","Toxicidade pelo fenol da formulação, que inibe a glicólise anaeróbica.",Hipertermia maligna desencadeada pelo propofol em pacientes pediátricos geneticamente predispostos. || E) Crise adrenal aguda secundária à inibição da 11β-hidroxilase pelo propofol.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-6,ME1,,"05) Ponto 12 · Etomidato Sobre o etomidato, assinale a alternativa CORRETA:",Produz estabilidade hemodinâmica por ação agonista alfa-2 adrenérgica.,É o hipnótico de escolha em pacientes com insuficiência suprarrenal conhecida por não alterar o eixo HPA.,"Inibe a 11β-hidroxilase suprarrenal, suprimindo a síntese de cortisol mesmo após dose única de indução.","Possui efeito broncodilatador, sendo preferido em asmáticos graves. || E) Provoca liberação de histamina, sendo contraindicado em pacientes atópicos.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-7,ME1,,"06) Ponto 12 · Cetamina Paciente de 32 anos, vítima de trauma abdominal com choque hemorrágico (PA 70/40 mmHg, FC 130 bpm). Necessita de laparotomia de urgência. A equipe decide utilizar cetamina para indução anestésica. Qual é o mecanismo de ação primário da cetamina e por que é adequada nesse contexto?","Agonismo em receptores GABA-A, reduzindo o consumo de oxigênio miocárdico e favorecendo a perfusão coronariana.","Antagonismo não competitivo de receptores NMDA, com estimulação simpática indireta que mantém a pressão arterial e a frequência cardíaca.","Bloqueio de canais de sódio voltagem-dependentes, produzindo analgesia sem depressão cardiovascular.","Agonismo em receptores opioide-mu, com efeito analgésico potente e manutenção da contratilidade miocárdica. || E) Inibição da recaptação de norepinefrina, com redução do consumo de oxigênio miocárdico.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-8,ME1,,"07) Ponto 12 · Opioides · Remifentanil Paciente de 72 anos, 60 kg, ASA III, submetido a cirurgia de 4 horas com infusão contínua de remifentanil a 0,2 mcg/kg/min. Ao término do procedimento, o anestesista informa que o paciente estará acordado em minutos. Por qual mecanismo o remifentanil possui meia-vida contexto-sensível tão curta (~3–5 minutos) independentemente da duração da infusão?","Metabolização exclusiva pelo citocromo P450 hepático, com alta taxa de extração de primeira passagem.","Hidrólise por esterases plasmáticas e teciduais não específicas, tornando seu metabolismo independente da função hepática e renal.","Redistribuição rápida para o compartimento adiposo, com liberação lenta posterior.","Ligação preferencial a proteínas plasmáticas de alta afinidade que sofrem rápida dissociação. || E) Eliminação renal predominante com clearance de 500 mL/min, superior ao débito cardíaco.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado3trimestreprovaa30questoespontos1115html-9,ME1,,"08) Ponto 12 · Dexmedetomidina Sobre a dexmedetomidina, é correto afirmar que:",É um antagonista alfa-2 adrenérgico que promove sedação por bloqueio de receptores no locus ceruleus.,"Produz sedação consciente sem depressão respiratória clinicamente significativa, com analgesia e simpaticolise.","Possui efeito broncodilatador potente, sendo a droga de escolha em pacientes com DPOC grave.","Está contraindicada em pacientes com bradicardia sinusal por aumentar o automatismo do nó sinusal. || E) Seu metabolismo é predominantemente renal, exigindo ajuste de dose na insuficiência renal.",A,Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me1simulado4trimestreprovaa30questoespontos1619html-10,ME1,,"Paciente feminina, 28 anos, primigesta, submetida a parto normal sob raquianestesia com bupivacaína hiperbárica 0,5% (10 mg) + fentanil 20 mcg. Uma hora após o bloqueio, refere cefaleia intensa, de caráter postural, bilateral, occipital, que piora ao sentar e melhora em decúbito dorsal. A punção foi realizada com agulha Quincke 25G.

Qual é o diagnóstico mais provável e a conduta inicial correta?",Enxaqueca de rebote; administrar sumatriptano 6 mg SC.,"Cefaleia pós-punção dural (CPPD); tratamento conservador inicial com repouso, hidratação, analgésicos (dipirona/AINEs) e cafeína oral.",Meningite química; iniciar antibioticoterapia com ceftriaxona e coletar LCR imediatamente.,Hipertensão intracraniana; solicitar TC de crânio urgente e posicionar cabeceira a 30°. || E) CPPD grave; realizar blood patch peridural imediatamente sem tentar tratamento conservador.,A,Alternativa E preservada junto da D para compatibilidade.,,,,
