id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me3simulado1trimestreprovaa30qpontos3741html-4,ME3,,"Caso Clínico · Diabetes Perioperatório

Paciente diabético tipo 2 em uso de insulina NPH 30 UI/noite e metformina, programado para colecistectomia videolaparoscópica eletiva às 08h. Apresenta HbA1c de 7,8%. Qual a conduta mais adequada em relação ao manejo glicêmico no perioperatório imediato?",Manter dose plena de insulina NPH na noite anterior e insulina rápida pela manhã conforme glicemia,"Suspender metformina 24–48h antes da cirurgia, reduzir NPH para 50–75% da dose na noite anterior, e manter glicemia entre 140–180 mg/dL intraoperatório",Suspender toda insulina no dia da cirurgia e repor apenas se glicemia > 300 mg/dL,Usar insulina regular em infusão contínua para manter glicemia abaixo de 80 mg/dL || E) Não há necessidade de ajuste; manter esquema habitual até a cirurgia,B,— A metformina deve ser suspensa 24–48h antes para evitar acidose lática (especialmente em procedimentos com risco de hipoperfusão). A insulina basal (NPH) é reduzida em 50–75% na noite anterior para evitar hipoglicemia no jejum. A meta glicêmica intraoperatória recomendada é 140–180 mg/dL; hipoglicemia (< 80 mg/dL) é mais deletéria que hiperglicemia moderada no perioperatório. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simulado1trimestreprovaa30qpontos3741html-5,ME3,,"Teórica · Síndrome de Cushing

Em relação à anestesia no paciente com síndrome de Cushing, qual das seguintes afirmações está CORRETA?",A hipocalemia é rara nestes pacientes e não necessita de correção pré-operatória,O etomidato é contraindicado absolutamente nestes pacientes por causar insuficiência adrenal,"Esses pacientes frequentemente apresentam hipertensão, obesidade central, hiperglicemia, miopatia e dificuldade de acesso venoso e via aérea difícil",A cobertura esteroidal perioperatória não é necessária se a causa for tumor adrenal unilateral operado || E) A ossificação ligamentar é a principal complicação musculoesquelética do Cushing,C,"— O hipercortisolismo gera obesidade central (VAD pelo pescoço curto e gordura cervical), HAS, DM, miopatia (dificuldade de mobilização), hipocalemia e fragilidade vascular (dificuldade de acesso). Cobertura esteroidal É necessária em Cushing cirúrgico, especialmente bilateral ou hipofisário, pois haverá colapso do eixo HHA. O etomidato, embora iniba a síntese de cortisol, é usado com cautela, não é contraindicado absolutamente. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovaa30qpontos3741html-6,ME3,,"Caso Clínico · Cobertura Esteroidal

Paciente com artrite reumatoide em uso de prednisona 15 mg/dia há 2 anos será submetido a artroplastia total de joelho. No pós-operatório imediato apresenta hipotensão refratária a volume (PA 80/50 mmHg) sem causa cirúrgica identificada. Qual o diagnóstico mais provável e a conduta imediata?",Sepse precoce; iniciar antibióticos de amplo espectro,Crise adrenal por insuficiência suprarrenal secundária; administrar hidrocortisona 100 mg IV imediatamente,"Reação alérgica ao anestésico; administrar adrenalina 0,3 mg IM",Hipovolemia relativa; escalonar vasopressor sem corticoide || E) Embolia pulmonar; solicitar angiotomografia de tórax urgente,B,"— Pacientes em corticoterapia crônica ≥ 5 mg/dia de prednisona por > 3 semanas têm supressão do eixo HHA e não conseguem montar resposta ao estresse cirúrgico. Cirurgias de grande porte exigem ""cobertura esteroidal"" (hidrocortisona 100 mg IV no indução + 50 mg 8/8h por 24h). A hipotensão refratária a volume sem causa cirúrgica em usuário de corticoide = crise adrenal até prova em contrário. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovaa30qpontos3741html-7,ME3,,"Caso Clínico · ISR com MILS

Vítima de acidente automobilístico de alta energia é trazida ao pronto-socorro com trauma cervical suspeito, GCS 9 e SpO2 de 88% em ar ambiente. A ventilação com máscara-bolsa-valva está sendo realizada com dificuldade. Decide-se pela intubação de sequência rápida (ISR). Qual a precaução OBRIGATÓRIA em relação à coluna cervical durante a laringoscopia?",Realizar hiperextensão cervical para melhorar a visualização das cordas vocais,"Aplicar estabilização manual em linha (MILS) para neutralizar o pescoço durante a laringoscopia, sem tração axial",Usar colar cervical rígido durante toda a laringoscopia para proteção,Optar por intubação nasotraqueal às cegas para evitar mobilização cervical || E) Aguardar TC de coluna antes de qualquer tentativa de intubação,B,"— A MILS (Manual In-Line Stabilization) é realizada por um segundo operador que estabiliza a cabeça/pescoço em posição neutra sem tração axial, durante a laringoscopia. O colar cervical deve ser REMOVIDO (abre-se a parte anterior) para permitir abertura oral adequada. A hiperextensão é contraindicada. Na urgência com hipóxia, a intubação não pode ser adiada para exames de imagem. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovaa30qpontos3741html-8,ME3,,"Caso Clínico · Tríade Letal do Trauma

Politraumatizado com trauma abdominal fechado, PA 70/40 mmHg, temperatura 34,2°C e pH 7,18, com BE de -14. O cirurgião realiza laparotomia de controle de danos. Qual a tríade que define o estado crítico deste paciente e que deve ser revertida antes da cirurgia definitiva?","Hipotensão, taquicardia e anemia","Hipotermia, acidose e coagulopatia (tríade letal)","Hipóxia, hipercapnia e hipotensão","Hiperglicemia, hiponatremia e leucocitose || E) Anemia, hipovolemia e disfunção plaquetária",B,"— A tríade letal do trauma (Bloody Vicious Cycle) é composta por Hipotermia + Acidose + Coagulopatia. Cada elemento potencializa os outros: a hipotermia inibe enzimas de coagulação, a acidose reduz a função dos fatores e plaquetas, e a coagulopatia perpetua o sangramento e a hipoperfusão. O cirurgião de controle de danos encurta a cirurgia (hemostasia temporária), e o anestesiologista trata ativamente a tríade na UTI antes da reoperação definitiva. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovaa30qpontos3741html-9,ME3,,"Caso Clínico · DCR 1:1:1

Vítima de trauma penetrante abdominal com hemorragia grave necessita de protocolo de transfusão maciça (PTM). Os hemoderivados disponíveis no banco de sangue incluem concentrado de hemácias (CH), plasma fresco congelado (PFC) e concentrado de plaquetas (CP). Qual a proporção de reposição de hemoderivados preconizada pela Ressuscitação de Controle de Danos (DCR)?",3 CH : 1 PFC : 1 CP,1 CH : 1 PFC : 1 CP (proporção 1:1:1),"2 CH : 1 PFC, sem plaquetas na fase inicial","Repor apenas CH até Hb > 10 g/dL, depois PFC || E) PFC deve ser evitado na fase inicial por risco de TRALI",B,"— O estudo PROPPR (2015) demonstrou que a proporção 1:1:1 (CH:PFC:CP) reduz mortalidade em 24h e em 30 dias comparada a 2:1:1. A DCR combina três pilares: hipotensão permissiva (PAS 80–90 mmHg até controle cirúrgico), hemostasia cirúrgica precoce (controle de danos) e PTM 1:1:1. O ácido tranexâmico (TXA) deve ser administrado nas primeiras 3h do trauma. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovab30qpontos3741html-10,ME3,,"Caso Clínico · ATLS — Choque Hemorrágico

Vítima de acidente automobilístico apresenta: PA 90/70 mmHg, FC 120 bpm, FR 24 irpm, Glasgow 14, TEC 3s, extremidades frias. Perda estimada de 1.500 mL de sangue. A qual classe de choque hemorrágico (ATLS) corresponde este quadro?","Classe I (< 750 mL, < 15% volemia)","Classe II (750–1500 mL, 15–30% volemia)","Classe III (1500–2000 mL, 30–40% volemia) — FC > 120, PA caindo, FR > 20, ansiedade/confusão","Classe IV (> 2000 mL, > 40% volemia) || E) Não se classifica choque hemorrágico apenas por parâmetros clínicos",C,"— Classe III (30–40% volemia, ~1.500–2.000 mL): FC > 120 bpm, PA começa a cair, FR > 20–30, TEC > 2s, débito urinário 5–15 mL/h, ansiedade/confusão. Exige reposição de hemoderivados (não apenas cristaloides). Classe II (FC 100–120, PA ainda normal, ansiedade) e Classe IV (> 40%, PA muito baixa, taquicardia > 140, confusão/letargia, débito urinário negligível — risco de morte imediato). Esta questão: FC 120 + PA limítrofe + TEC 3s + FR 24 = Classe III. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovab30qpontos3741html-11,ME3,,"Teórica · Ácido Tranexâmico no Trauma

Em relação ao uso do ácido tranexâmico (TXA) no trauma hemorrágico, qual afirmação está CORRETA segundo o estudo CRASH-2?",O TXA reduz mortalidade quando administrado em até 8h após o trauma,"O TXA reduz significativamente a mortalidade por hemorragia quando administrado em até 3 horas do trauma; após esse período, pode aumentar a mortalidade",O TXA deve ser reservado apenas para cirurgias eletivas de grande porte,"O TXA é contraindicado em pacientes com TCE concomitante || E) O TXA não possui efeito sobre a mortalidade, apenas reduz necessidade transfusional",B,"— O CRASH-2 (20.000+ pacientes) demonstrou que o TXA reduz mortalidade por hemorragia em 1,5% quando dado nas primeiras 3 horas. Administrado entre 3–8h: sem benefício; após 8h: aumento significativo de mortalidade (provavelmente por inibição da fibrinólise fisiológica tardia). Dose: 1g IV em 10 min + 1g em 8h. O CRASH-3 avaliou TCE: TXA é BENÉFICO em TCE leve-moderado (GCS 9–15) dado em até 3h do trauma. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovab30qpontos3741html-12,ME3,,"Caso Clínico · ISR em Pediatria

Criança de 3 anos, 15 kg, com obstrução intestinal por intussuscepção precisa de cirurgia de urgência. Jejum de 1h. Qual a dose de succinilcolina para ISR e qual a medicação pré-tratamento deve ser considerada nesta faixa etária?","Succinilcolina 0,5 mg/kg; sem necessidade de pré-tratamento","Succinilcolina 2 mg/kg IV (dose pediátrica) com atropina 0,02 mg/kg IV pré-tratamento para prevenir bradicardia vagal reflexa à succinilcolina",Succinilcolina 1 mg/kg; sem atropina necessária em menores de 5 anos,"Rocurônio é contraindicado em pediatria, usar apenas vecurônio || E) Não usar succinilcolina em crianças por risco de rabdomiólise em qualquer faixa etária",B,"— Em crianças, a dose de succinilcolina é MAIOR (2 mg/kg IV ou 4 mg/kg IM) pois o volume de distribuição relativo é maior. A atropina 0,02 mg/kg IV pré-tratamento é recomendada em crianças < 5 anos pois a succinilcolina causa bradicardia vagal significativa nesta faixa etária (especialmente na segunda dose). Mínimo de atropina: 0,1 mg (evitar bradicardia paradoxal). A succinilcolina em crianças com miopatia oculta (Duchenne) pode causar rabdomiólise fatal — triagem genética não é possível em urgência. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovab30qpontos3741html-13,ME3,,"Caso Clínico · Lesão por Inalação

Bombeiro de 40 anos é resgatado de incêndio industrial após 20 minutos de exposição a fumaça densa em ambiente fechado. Na chegada: consciente, cefaleia intensa, confusão leve, SpO2 97% em ar ambiente, hemoglobina 14 g/dL. A oximetria de pulso padrão mostra SpO2 ""normal"". Por que essa leitura pode ser falsa e qual o exame diagnóstico essencial?",A SpO2 por oximetria de pulso padrão é sempre confiável; a confusão tem outra causa,A oximetria de pulso padrão não distingue oxi-hemoglobina de carboxi-hemoglobina (HbCO); a COHb causa leitura falsamente normal. Diagnóstico: gasometria arterial com co-oximetria (mede HbCO diretamente). Tratamento: O2 100% por máscara sem reinalação (reduz meia-vida da HbCO de 4–5h para ~60–90 min),A confusão é sinal de hipercapnia; solicitar capnografia e não gasometria,A SpO2 97% exclui intoxicação por monóxido de carbono || E) Oxigênio hiperbárico é contraindicado em intoxicação por CO,B,"— A HbCO absorve luz no mesmo comprimento de onda que a oxi-Hb no oxímetro padrão → leitura falsamente normal. Gasometria com co-oximetria é obrigatória. HbCO > 25% = internação; > 40% = coma/óbito; > 60% geralmente fatal. Tratamento: O2 100% FiO2 1,0 (reduz meia-vida de HbCO de 4-5h para 60-90 min). O2 hiperbárico é indicado em: HbCO > 25%, sintomas neurológicos, gestantes (HbCO > 15%), cardiopatia isquêmica. Também considerar intoxicação por cianeto (indústrias). Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado1trimestreprovab30qpontos3741html-14,ME3,,"Caso Clínico · Queimado Elétrico

Eletricista de 28 anos sofre queimadura elétrica por alta tensão (13.800 V), com ponto de entrada no punho direito e saída no pé esquerdo. Aparentemente, a queimadura de superfície é de apenas 5% SCQ, mas o paciente apresenta urina cor de chá escuro. Qual a complicação esperada e como manejá-la?",A urina escura é normal em queimados e não requer intervenção,"Mioglobinúria por rabdomiólise das lesões musculares profundas (o dano elétrico interno é desproporcional à queimadura superficial); hidratação vigorosa para manter diurese 1–2 mL/kg/h, alcalinização da urina (bicarbonato), monitorar função renal e síndrome compartimental",Hemoglobinúria por hemólise; tratar com transfusão de hemácias,Usar a fórmula de Parkland padrão para calcular a reposição volêmica com base em 5% SCQ || E) Diálise peritoneal imediata para remover a mioglobina circulante,B,"— Queimaduras elétricas de alta tensão causam dano interno extenso (corrente segue caminhos de menor resistência — músculos, vasos, nervos) desproporcionalmente maior que a lesão superficial. Rabdomiólise → mioglobinúria → IRA por precipitação tubular. A fórmula de Parkland SUBESTIMA a necessidade volêmica. Meta: diurese 1–2 mL/kg/h (maior que o habitual para garantir ""lavagem"" de mioglobina). Alcalinização (pH urinário > 6,5) previne precipitação. Monitorar CPK, K+, síndrome compartimental de membros. Alternativa E preservada junto da D para compatibilidade.",,,,
