"id","me","tema","enunciado","alternativa_a","alternativa_b","alternativa_c","alternativa_d","correta","explicacao"
"71df3100-aaa5-4063-8a78-57892ecbd49e","ME2","Hipertensão Pulmonar","2o Trimestre ME2 - Em hipertensão pulmonar, deve-se evitar:","Hipóxia e hipercapnia","Normotermia","Analgesia adequada","Ventilação protetora","A","Correta. Hipóxia e hipercapnia aumentam RVP.

Normotermia é desejável.

Analgesia reduz resposta simpática.

Ventilação protetora é benéfica."
"91b83e05-1f09-4726-9f9b-e4cb53d45c5b","ME2","Broncoespasmo","2o Trimestre ME2 - Qual achado auscultatório é típico do broncoespasmo?","Estertores finos","Sibilos expiratórios","Atrito pleural","Ausência obrigatória de murmúrio","B","Estertores sugerem edema pulmonar.

Correta. O broncoespasmo produz sibilância expiratória.

Atrito pleural não é típico.

Ausência total sugere obstrução extrema."
"bedcb6b8-2558-4ac7-af0e-6432da413f11","ME2","Farmacologia","2o Trimestre ME2 - Qual anestésico venoso possui efeito antiemético intrínseco?","Cetamina","Etomidato","Propofol","Óxido nitroso","C","Cetamina pode aumentar NVPO.

Etomidato associa-se a NVPO.

Correta. Propofol reduz incidência de náuseas e vômitos.

Óxido nitroso aumenta NVPO."
"a70261fd-26fc-427e-a157-df1bd2381fd0","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual estratégia reduz barotrauma?","Altas pressões de platô","Limitar pressão de platô","Volumes elevados","Hiperventilação","B","Pressões elevadas aumentam lesão.

Correta. Pressões menores reduzem estresse alveolar.

Volumes altos favorecem volutrauma.

Hiperventilação não previne barotrauma."
"d668c3bb-405c-4485-8d63-2f7c1644aa9d","ME2","Asma","2o Trimestre ME2 - Em anestesia para asmático, qual inalatório deve ser evitado?","Sevoflurano","Isoflurano","Desflurano","Halotano","C","Sevoflurano é broncodilatador.

Isoflurano possui broncodilatação.

Correta. Desflurano irrita vias aéreas.

Halotano possui baixa pungência."
"255cccb3-e982-4d21-ac33-f141e7a52a12","ME2","Opioides","2o Trimestre ME2 - Qual opioide possui metabolismo por esterases plasmáticas?","Morfina","Remifentanil","Fentanil","Codeína","B","Morfina depende metabolismo hepático.

Correta. Remifentanil possui metabolização rápida independente de órgãos.

Fentanil depende do fígado.

Codeína sofre metabolismo hepático."
"68497819-1c10-4db0-8061-b90fdc95a274","ME2","Capnografia","2o Trimestre ME2 - Qual alteração caracteriza reinalação de CO2 no capnograma?","Queda abrupta do ETCO2","Linha de base elevada","Curva em barbatana","Ausência de traçado","B","Queda abrupta sugere desconexão ou embolia.

Correta. CO2 inspirado mantém linha de base acima de zero.

Sugere broncoespasmo.

Ausência sugere desconexão."
"f49f0d36-3a80-46e6-9bf6-d0a3a275b039","ME2","Ventilação","2o Trimestre ME2 - Em paciente ventilado, qual alteração sugere obstrução do tubo orotraqueal?","Queda da pressão de pico","Aumento da pressão de pico","Redução do ETCO2 obrigatória","Aumento da complacência","B","A pressão geralmente aumenta.

Correta. A obstrução aumenta resistência ao fluxo.

ETCO2 pode variar.

A complacência não aumenta."
"8105896b-779c-484e-9c8d-f175bd13d2a5","ME2","LAST","2o Trimestre ME2 - Em LAST, qual manifestação neurológica precoce pode ocorrer?","Hipotermia","Convulsão","Hipocalcemia","Paralisia flácida","B","Hipotermia não é típica.

Correta. Excitação do SNC pode evoluir para convulsões.

Hipocalcemia não é característica.

Paralisia não é manifestação inicial clássica."
"364d8440-92c8-4eed-92e9-6d870c8ea896","ME2","Ventilação","2o Trimestre ME2 - Em ventilação mecânica, qual achado sugere vazamento no circuito anestésico?","Aumento progressivo da pressão de pico","Redução do volume corrente expirado","Linha de base elevada no capnograma","Aumento da pressão de platô","B","Aumento de pressão sugere obstrução ou baixa complacência.

Correta. Vazamentos reduzem o volume expirado medido.

Linha de base elevada sugere reinalação de CO2.

Pressão de platô elevada sugere baixa complacência."
"f41e8421-bb41-4736-91a7-18126b6ec675","ME2","Broncoespasmo","2o Trimestre ME2 - Em paciente com broncoespasmo grave, qual ajuste ventilatório reduz hiperinsuflação dinâmica?","Aumentar frequência respiratória","Reduzir tempo expiratório","Aumentar tempo expiratório","Elevar volume corrente agressivamente","C","Frequência elevada encurta expiração e piora auto-PEEP.

Tempo expiratório curto aumenta aprisionamento aéreo.

Correta. Expiração prolongada reduz aprisionamento e auto-PEEP.

Volume alto aumenta risco de barotrauma."
"d68ede9c-834f-4135-8aa5-e0b8234f3058","ME2","Atelectasia","2o Trimestre ME2 - Em anestesia geral, qual condição aumenta risco de hipoxemia por atelectasia de absorção?","Uso prolongado de FiO2 elevada","PEEP adequada","Baixo volume corrente protetor com recrutamento","Mobilização precoce","A","Correta. Alta FiO2 prolongada favorece absorção alveolar e colapso.

PEEP ajuda prevenir colapso alveolar.

Ventilação protetora com recrutamento reduz atelectasia.

Mobilização precoce reduz complicações pulmonares."
